Transaction_ID,Date,Country,Product_ID,Product_Name,Category,Price_Per_Unit,Quantity_Purchased,Cost_Price,Discount_Applied,Payment_Method,Customer_Age_Group,Customer_Gender,Store_Location,Sales_Rep,Total_Amount,Profit
81adcdf1-d0a8-4040-b18f-d34bcaa7644e,3/16/2025,India,1bd4eff9-794f-4552-b179-c190600af0a4,Itself,Home & Kitchen,23.20999908,3,15.92000008,1.460000038,Cash,Senior,Male,Mumbai,Angela Payne,68.17,20.41
81f5a042-2335-4edd-8b86-f34f519c5eb9,2/2/2025,US,7aa31cae-cbe8-4238-9535-dd45e9280d21,Style,Beauty,117.8700027,5,90.68000031,18,Mobile Payment,Young,Female,New York,Valerie Parker,571.35,117.95
820d5bf3-7a73-4a64-881c-c98f880d2f96,1/28/2025,UK,e01e80ec-ef0d-4055-9d8e-eae0579c602a,Occur,Home & Kitchen,332.230011,4,258.4299927,24.09000015,Credit Card,Senior,Female,London,Kelsey Fernandez DVM,1304.83,271.11
821fd08c-d20f-43f2-a23a-62c2f2c833b2,12/22/2025,US,0e2e625a-a40e-4d48-9ca1-162ee00d93c0,Meet,Clothing,62.93000031,9,40.13000107,3.470000029,Mobile Payment,Senior,Female,New York,Taylor Alvarez,562.9,201.73
82491fb5-e164-43b3-ae5f-22046b872647,11/12/2025,US,80f072c0-f1b4-43ce-b3b7-11971cfeb149,Audience,Electronics,491.3699951,9,331.9299927,42.93000031,Mobile Payment,Young,Other,Chicago,Nathaniel Boyd,4379.4,1392.03
82a2a08e-d7f1-4016-b7d1-0f8db39d01bf,2/5/2025,India,699b90de-90f2-481a-b302-ef579dd92bed,Result,Sports,193.1499939,8,166.8300018,11.85000038,Credit Card,Young,Female,Delhi,Jasmin Barr,1533.35,198.71
82cfef22-c07f-4f76-9817-cbe5573ad6ae,7/8/2025,Nigeria,534e0ec1-7d70-4793-aaab-731692650e3e,Staff,Beauty,410.6300049,4,250.3999939,6.079999924,Cash,Young,Female,Abuja,David Myers,1636.44,634.84
82dab147-7a46-4d54-bff1-14796c991bd1,4/24/2025,China,3f25fc71-8f73-459d-9dfc-d000a981c3c4,Discuss,Sports,34.31000137,5,26.57999992,5.440000057,Mobile Payment,Adult,Female,Shanghai,Melissa Johnson,166.11,33.21
82e31772-3a90-4f18-ba6c-f0636572b9f2,2/16/2025,US,859821ae-58f2-40d5-8353-dc056a9f2e95,Market,Electronics,391.7099915,2,281.1700134,2.970000029,Credit Card,Young,Male,Los Angeles,Samantha Anderson,780.45,218.11
82f53267-4390-4b6f-880f-165e0b8431fa,1/20/2025,India,c779ec74-ca7c-4467-808a-810cd2f34294,Local,Home & Kitchen,143.8699951,9,103.0899963,4.630000114,Cash,Adult,Other,Mumbai,Diana Ford,1290.2,362.39
82fb3189-2c73-4df1-9f62-011aa84e25ac,8/18/2025,Nigeria,08740960-dbdf-483f-a6ef-c2876f56b323,Piece,Home & Kitchen,310.4599915,4,276.019989,40.56999969,Cash,Adult,Female,Port Harcourt,Cynthia Ortiz,1201.27,97.19
82fe65c5-6aec-4682-b27e-e434822180fc,8/9/2025,US,0386025e-ca8f-4dcd-b3c6-8e1bc9a8b10e,Bank,Toys,403.4100037,2,274.3999939,44.90000153,Cash,Senior,Other,New York,Christina Brown,761.92,213.12
833aadee-4c64-4f53-922a-54af306994d5,9/18/2025,China,42d58086-7f6b-4bd5-8146-91ada3325106,Loss,Electronics,274.4700012,5,175.3999939,17.62999916,Cash,Adult,Other,Guangzhou,Dakota Smith,1354.72,477.72
83401614-bfb2-4b0c-906f-a7ea683bab20,5/14/2025,China,c11d5b94-e0b6-4161-906a-f306510c4516,Walk,Clothing,127,7,82.38999939,9.180000305,Mobile Payment,Young,Male,Beijing,Peter Abbott,879.82,303.09
8341a36e-3c0c-4dbd-a86a-56637275e861,7/2/2025,Nigeria,3e676138-8fa7-4c26-8c09-199147d114fd,Later,Beauty,378.5100098,7,296.7000122,3.49000001,Cash,Senior,Other,Abuja,Susan James,2646.08,569.18
836c0725-5fdd-45e7-b020-12b18c42b4bd,8/18/2025,Nigeria,1b3eacb2-90c7-43a9-9446-c3ca223f67d1,Guess,Electronics,214.9100037,9,170.6999969,21.69000053,Mobile Payment,Senior,Other,Port Harcourt,Anthony Brown,1912.5,376.2
837dc40e-63ff-4cd2-89a7-60f52f6c6832,1/20/2025,India,52897f72-4185-4fba-b40c-f2d8fe22a1a6,Support,Toys,383.2399902,8,267.3500061,66.08999634,Mobile Payment,Young,Male,Bangalore,Donald Myers,2999.83,861.03
83805e44-2efc-4571-bd38-99b8ee91c6f3,8/6/2025,UK,5d31db3c-8bf3-446d-bf1a-383912ff563c,Bar,Clothing,92.51999664,2,79.38999939,0.180000007,Cash,Young,Other,Birmingham,Joshua Robinson,184.86,26.08
83825d54-d523-4a23-a0d0-285ef79cbf06,4/16/2025,India,f5971dbb-d7b3-47c3-8afc-7eb9acbcc06b,Record,Beauty,217.7599945,5,137.9799957,21.64999962,Credit Card,Adult,Female,Delhi,Sarah Johnson,1067.15,377.25
838d2b7d-9a6a-4927-b7be-52d141522ecb,9/10/2025,China,8e78ef59-3b21-4262-b750-f6ef7812d0f0,Forget,Clothing,418.6300049,4,370.6499939,55.08000183,Credit Card,Adult,Female,Shanghai,Justin Brown,1619.44,136.84
83a6d2ad-3841-4254-8c66-7ea7a80cc8a4,6/6/2025,UK,f02d63e2-5540-4817-8cd5-55b8b50a494a,Ball,Home & Kitchen,329.7099915,3,277.4400024,62.74000168,Credit Card,Adult,Female,Birmingham,Angela Trevino,926.39,94.07
83d37e8a-f157-4c6a-bb38-6e9c1f19baee,5/3/2025,Canada,462e63bb-5fd6-4789-b5c5-5a22d20b9914,Marriage,Toys,379.5,10,317.4500122,66.40000153,Credit Card,Senior,Male,Toronto,Erin Williams,3728.6,554.1
83dd83d0-cdf1-4306-8a21-961079c0ddf3,9/18/2025,India,b7feff64-d98a-42a3-88a7-1fddcbb0dbbc,Wrong,Sports,283.9700012,2,188.9900055,38.95000076,Mobile Payment,Adult,Female,Mumbai,Victoria Peters,528.99,151.01
83e6b174-c718-409d-8c56-6a49ef5d7901,12/11/2025,US,87b81b7f-c4ec-48e6-9812-2ec912cdbff9,They,Home & Kitchen,200.2899933,10,159.7599945,32.34999847,Credit Card,Young,Male,New York,Daniel Li,1970.55,372.95
83e75285-e2b2-447d-826c-3497db88a533,5/14/2025,Nigeria,7164d1fa-04ea-4ce7-b4ef-4d2992c9a71f,Machine,Home & Kitchen,323.8399963,9,237.5599976,10.42000008,Cash,Senior,Female,Abuja,Matthew Yates,2904.14,766.1
83ed6fac-8019-4eeb-ba2f-a132b0b4ffa3,9/29/2025,Canada,7ef220f7-28ca-43e1-b7b5-f0a145c22bee,Piece,Clothing,301.5400085,4,236.5200043,48.41999817,Credit Card,Adult,Female,Montreal,Patricia Brown,1157.74,211.66
83fbc1e0-f687-4911-a535-fb3a9543c3e0,12/13/2025,India,3386d85c-f89d-4840-b8fd-dfe01c246165,Cost,Beauty,462.6799927,4,402.2000122,36.75,Cash,Senior,Female,Bangalore,Martin Rice,1813.97,205.17
83fd2ad7-6e8e-40f4-98d2-ac956a879090,1/31/2025,India,2798628c-5500-4b5a-b67b-b03bc9387037,Tv,Electronics,27.03000069,3,23.02000046,0.629999995,Credit Card,Adult,Other,Delhi,Michael Crawford MD,80.46,11.4
8409fa7f-d436-4a2e-aaae-b72850a62304,7/5/2025,US,b67f957d-23a0-41a6-a610-47ad11cd3ae1,Development,Clothing,421.1400146,6,279.1700134,65.41999817,Mobile Payment,Adult,Female,New York,Teresa Key,2461.42,786.4
841f395c-5476-4e4c-bf44-0fafd5ad92bc,1/23/2025,India,b608ff15-f645-4f5c-83c3-9110f892eec5,Tree,Clothing,149.1000061,6,91.06999969,21.07999992,Cash,Adult,Other,Bangalore,Vickie Morales,873.52,327.1
8424cdac-4958-4c59-8165-2af486312d5a,12/11/2025,China,00c49e67-d2de-4550-ad6f-362af3dd6343,Red,Clothing,365.3299866,6,224.1399994,10.23999977,Mobile Payment,Adult,Male,Beijing,Donna Schneider,2181.74,836.9
845c845a-f0fa-4afc-aa60-7a1a75ce7580,4/16/2025,China,6fbf931c-c9ca-4a11-baa0-768e791ceb4a,Read,Home & Kitchen,304.0400085,2,222.4600067,1.539999962,Cash,Young,Other,Guangzhou,Melanie Todd,606.54,161.62
845e05dc-0e38-4703-9434-097afe360f3c,1/16/2025,US,501becf9-dec8-47de-b668-8575973b3317,Herself,Beauty,122.9100037,4,76.13999939,1.419999957,Credit Card,Adult,Other,New York,Vanessa Berger,490.22,185.66
848ddb71-dd00-407f-b21b-09e664cf176d,5/17/2025,US,330e2936-2ea8-4025-be63-3e5c4c0259fd,Better,Toys,470.2000122,3,337.4299927,22.53000069,Cash,Adult,Male,Los Angeles,Audrey Mcclain,1388.07,375.78
84a4e470-e809-42e4-a9b4-da74478c70ec,4/16/2025,UK,98d9df14-fb79-4929-8838-908a98cea7b2,Clearly,Beauty,428.3099976,3,350.1000061,78.55999756,Mobile Payment,Young,Female,Birmingham,Angela Carter,1206.37,156.07
84a921f1-5bfd-4c37-8c90-be85d2d4d38b,9/1/2025,Nigeria,bad32b9e-ba2e-4a3e-9c90-bde921c1cdae,Finish,Beauty,490.6799927,6,389.2900085,73.52999878,Cash,Adult,Female,Lagos,Jennifer Fernandez,2870.55,534.81
84c8eb0f-dcdb-46ac-b3ac-19dd9f27dcd6,3/12/2025,UK,7f14bf22-6b0b-4cde-affd-dd1941da6413,Something,Home & Kitchen,32.97000122,1,23.93000031,0.829999983,Cash,Adult,Female,Manchester,Zachary Adams DDS,32.14,8.21
84d12c9f-99e4-46fc-9714-1bc9208e6bc0,1/29/2025,India,aafb4b9b-2859-4369-97d8-7fa72fac7ccf,Camera,Electronics,90.05999756,9,70.77999878,1.080000043,Mobile Payment,Young,Male,Bangalore,Charles Chang,809.46,172.44
84dbc7ef-5eeb-4cfc-87f7-1324baba3cf0,9/10/2025,UK,7d62ff98-ee13-4184-9e6c-801061ecb60e,Media,Toys,366.3099976,10,317.7900085,26.51000023,Cash,Adult,Other,Birmingham,Cody Farrell,3636.59,458.69
84dee9b0-060a-480f-bff0-f228cf9a7604,10/19/2025,UK,5aad1359-62f5-4885-8c9f-8897714494a2,Fire,Sports,385.480011,3,335.6799927,3.150000095,Cash,Senior,Other,London,Paul Pugh,1153.29,146.25
84f5590e-5e2c-45ce-ad65-38d4d5a0d4f8,5/14/2025,Nigeria,c73f5bc7-d67d-420d-a598-bf0d06718b58,Woman,Sports,362.8200073,4,238.4499969,50.18000031,Cash,Adult,Male,Lagos,Gary Lawson,1401.1,447.3
84fce6bb-2b4b-4f22-b7d7-8dcded616c98,1/26/2025,India,f08ab83d-9a4a-48f7-9f5c-2510c0e6e9e1,Heart,Clothing,252.5399933,2,194.7799988,4.5,Mobile Payment,Adult,Male,Mumbai,Cody Wright,500.58,111.02
850e6577-1aa8-482f-b5f0-8bfad8b12c2e,7/16/2025,UK,ae0546fe-2e4e-436e-909d-26062e07d62b,So,Electronics,51.61000061,2,35.36000061,9.020000458,Mobile Payment,Adult,Male,Birmingham,Erik Trevino,94.2,23.48
8521e928-656a-47d2-be1b-4ce831006758,11/10/2025,UK,1c0458df-3982-4733-93cd-450107f1ab25,Situation,Sports,194.1900024,3,154.4299927,16.51000023,Mobile Payment,Adult,Male,London,Gail Anthony,566.06,102.77
8544ba79-8205-4546-ab1b-10318e0bf782,5/5/2025,UK,c6a25280-7b37-4c3c-888d-3e2571bd93d6,Land,Electronics,79.76999664,7,60.43000031,3.880000114,Mobile Payment,Adult,Female,London,Robert Ellis,554.51,131.5
855d12e5-2fe1-4493-b6a6-95c985ea2b4a,9/10/2025,China,0210a79c-0efb-4424-b69b-ea39a7abe3da,Thus,Home & Kitchen,200.4299927,4,135.6199951,6.75,Cash,Senior,Female,Beijing,Michelle Rivera,794.97,252.49
85648d6b-4fe9-4903-9623-781a82b67e4f,1/11/2025,UK,d041c9f5-077d-4f03-b4b1-07885dce917e,Thank,Electronics,230.5599976,3,182.9499969,39.34999847,Cash,Senior,Female,Manchester,Craig Glover,652.33,103.48
8579e721-f4ab-4f20-abda-ad268152d679,3/23/2025,UK,0dd9cfaa-cb39-4fe9-8937-ee9ebfaad14a,Cost,Clothing,470.4200134,8,354.519989,26.35000038,Cash,Young,Male,London,Luis Kent,3737.01,900.85
857b89f3-d5cf-4162-a401-c80b5dc7c232,1/4/2025,UK,7cde39c5-ea3f-4e25-b257-ddba4e931306,Home,Home & Kitchen,277.3599854,8,185.8699951,38.54999924,Credit Card,Senior,Other,Birmingham,Elizabeth Knight,2180.33,693.37
857d277f-8720-48de-935a-5e592558a612,8/9/2025,Canada,b265d474-e3e0-48b8-aac5-0395f2bbbe8e,Trip,Electronics,150.3699951,1,101.3700027,16.88999939,Mobile Payment,Senior,Male,Vancouver,Erica Williamson,133.48,32.11
857f9142-6de4-4bfd-89ea-c24a45d8248f,4/2/2025,US,9675069e-f838-4ba1-a490-c5dc4cab5398,Recent,Beauty,453.0700073,6,283.6199951,43.81999969,Mobile Payment,Senior,Female,New York,Ashley Phillips,2674.6,972.88
8593554b-631f-4841-9951-c8bb097525e8,12/22/2025,China,d202a5f5-6369-4af5-b515-2b2ecdfb1e88,Almost,Sports,487.1799927,4,394.5700073,67.44999695,Credit Card,Young,Male,Guangzhou,David Sherman,1881.27,302.99
85bfb39b-12d6-47bd-96c1-b736ede25b31,7/7/2025,US,decf3d90-bfca-4563-a892-fd71bfa49328,Book,Toys,336.8399963,8,261.5299988,53.93000031,Credit Card,Senior,Male,New York,Julie Ramos,2640.79,548.55
85c42cab-2817-4942-8819-05797c2e825f,12/22/2025,Canada,cd35976d-1a20-45f2-95e4-6beec776953a,Night,Electronics,251.0099945,2,168.6600037,11.23999977,Mobile Payment,Young,Male,Toronto,Peter Brown,490.78,153.46
85e10515-b91d-4652-b8b1-5c2ffd7ff1da,1/6/2025,UK,b5d1ab17-fd30-4456-835e-720902a397ec,Environment,Home & Kitchen,20.42000008,7,12.27000046,3.609999895,Credit Card,Senior,Female,London,Valerie Hull,139.33,53.44
85e635c9-1e9e-47f8-9b86-ad7b664d4cd2,12/11/2025,India,6713610e-484c-4267-b78b-9abfce00dc10,Six,Beauty,65.09999847,5,58.02000046,10.23999977,Mobile Payment,Adult,Male,Bangalore,Christie Cook,315.26,25.16
85ff323e-bdf8-4dd0-ae7c-97f58357c2d7,9/18/2025,Nigeria,3b1261f3-deec-4642-b286-3bbc5e36b40d,Phone,Electronics,488.9899902,2,328.0400085,51.70000076,Cash,Adult,Female,Lagos,Tony Jenkins,926.28,270.2
861fd9fa-ab4f-4a8b-b691-9766ae7d7d3c,9/18/2025,US,396015bc-3789-4d57-ae93-499faf0bb680,Seek,Toys,156.8300018,8,130.4900055,3.24000001,Cash,Senior,Male,New York,Jason Nelson,1251.4,207.48
8635ed0f-c30c-46ba-8c73-8bc836c5ceea,6/15/2025,Canada,f4c33168-944e-479f-8a50-8bae662440ab,Hard,Clothing,179.2700043,9,135.1900024,30.77000046,Cash,Senior,Female,Vancouver,Adam Turner,1582.66,365.95
86476cbd-bee2-408c-b54c-804bb12ae399,5/14/2025,UK,93f77105-29a8-4dca-b95e-107b47c9275a,Time,Sports,498.9299927,1,368.6700134,97.84999847,Mobile Payment,Adult,Female,Manchester,Joseph Riley,401.08,32.41
864ba38a-a16b-41e2-bb9c-ff96dccafefd,9/19/2025,UK,c76047e4-2be8-4383-9408-44c0fd44e2fd,Whatever,Sports,487.3099976,1,433.3299866,40.18000031,Cash,Senior,Other,Manchester,Jonathan Williams,447.13,13.8
865e3890-432d-4f96-a4a9-ce72d3598497,1/14/2025,India,5f6f5fa2-4a92-4db5-93c8-3d687456e9bb,Local,Electronics,400.2000122,10,302.8399963,48.31000137,Cash,Adult,Other,Mumbai,Margaret Nixon,3953.69,925.29
867045f9-df1a-491c-891b-bc3f22f7da85,4/16/2025,India,acf89d2a-57c2-4285-a1ed-3e7e2f56233e,Realize,Toys,56.29999924,4,37.20999908,6.590000153,Mobile Payment,Senior,Female,Mumbai,John Carter,218.61,69.77
867e3a9c-382d-4356-bfe1-02dd0b4b48a7,1/23/2025,US,da23a827-0df9-4cd5-a066-9ef38658321c,Get,Electronics,163.1499939,2,110.1999969,11.10000038,Cash,Senior,Male,Los Angeles,Ricky Smith,315.2,94.8
86a14f2a-2c25-478d-a4f3-d549a2e045a6,11/12/2025,China,6346376a-6521-49dd-a0bf-5c50d837abc3,Second,Sports,144.1399994,9,96.04000092,19.76000023,Credit Card,Young,Female,Beijing,Joseph Woods,1277.5,413.14
86aeb56d-79d2-426c-8d43-a25ff0f28c32,1/3/2025,China,8b0485a8-c2cc-403e-8f68-50853fa1ed2f,Traditional,Toys,380.8599854,8,249.6399994,9.770000458,Mobile Payment,Senior,Female,Guangzhou,Crystal Davis MD,3037.11,1039.99
86b7fa13-d2df-4feb-9123-b7d3bf89c79d,9/10/2025,Canada,eeb63602-f41c-4ea9-9a91-6daafbcc4017,Old,Sports,69.83999634,7,44.99000168,13.23999977,Credit Card,Senior,Other,Toronto,Martha Palmer,475.64,160.71
86bfd17c-e8de-4be2-95c8-abe133f85d6a,10/19/2025,China,d56d6581-745d-4ddc-bd60-9c49ad007d8c,East,Beauty,39.40999985,3,34.34000015,6.710000038,Credit Card,Adult,Male,Guangzhou,Megan Anderson,111.52,8.5
86f02225-88bb-4250-9fa5-508d35d19583,8/9/2025,US,d3626919-9edf-4086-bd9c-bdbe19a5f481,Southern,Sports,275.1199951,4,174.3000031,25.79999924,Mobile Payment,Senior,Male,New York,Gail Adams,1074.68,377.48
86f9a305-c794-4632-9852-77a28c6a9a46,4/24/2025,US,f8003bd1-d191-4f1f-b5c4-8452ac34af10,Style,Sports,52,8,42.04999924,9.460000038,Mobile Payment,Young,Male,Los Angeles,Robert Rogers,406.54,70.14
8711443f-4b74-4a3f-bb2f-978c047a7357,2/20/2025,Nigeria,906019dd-1f57-43f9-8101-1ceb70986a4c,Assume,Clothing,423.75,10,340.3999939,7.78000021,Credit Card,Adult,Female,Port Harcourt,Michelle Cooley,4229.72,825.72
871de8ac-1150-42d6-85d8-b34b423fc596,1/10/2025,India,9a0e0153-760b-4a9f-8676-f62440ff8878,Significant,Beauty,276.3599854,2,246.2299957,54.65999985,Cash,Senior,Other,Bangalore,Robert Carey,498.06,5.6
8754d103-75e7-424f-a7c1-1ea191b97c8d,3/3/2025,China,a251d400-cc9b-49d0-b314-bc8a1606dba8,Bad,Sports,32.25,1,22.42000008,0.109999999,Credit Card,Senior,Other,Shanghai,Mr. John Mahoney,32.14,9.72
8781812c-75de-43f0-bd3c-99f0ecf38743,4/2/2025,China,892ae34c-72e3-4fe4-a41f-c473abe742db,All,Clothing,276.7200012,4,209.5200043,0.829999983,Credit Card,Adult,Male,Guangzhou,Thomas Rangel,1106.05,267.97
8794a558-899c-444d-95f6-cc2b0463569d,12/2/2025,US,0cd948c7-5664-406d-b082-7ef47abe13c8,Health,Sports,373.7099915,10,243.5899963,60.40000153,Credit Card,Young,Male,Chicago,Rebecca Reyes,3676.7,1240.8
87b0601c-db27-4e9c-9781-b0ca21367629,5/14/2025,Nigeria,54a9e5b3-ddef-4d0d-8cfd-4349cbdd66ca,Leader,Clothing,316.8099976,9,274.7799988,36.18000031,Cash,Adult,Other,Port Harcourt,Cathy Richardson,2815.11,342.09
87b26352-cbaa-450c-9d57-ee64a93c4754,10/30/2025,Nigeria,77beb007-63b6-4b49-9c06-c01cccf001be,During,Clothing,403.730011,9,333.4700012,61.86000061,Cash,Adult,Other,Port Harcourt,Christine Freeman,3571.71,570.48
87b29bcf-3601-41fa-9dff-f281dc8509ea,9/7/2025,Nigeria,d1fc20dd-5d1c-4ae8-b788-21dda3da8525,Report,Home & Kitchen,64.62000275,10,42.11000061,10.73999977,Mobile Payment,Young,Male,Lagos,Peter Hebert,635.46,214.36
87b31e32-8ab5-4705-928f-69a0b62984b8,12/2/2025,India,ea442baf-9ec3-425d-b079-06f914aeddc4,Thus,Home & Kitchen,176.8899994,2,110.3700027,10.19999981,Credit Card,Adult,Female,Delhi,Spencer Paul,343.58,122.84
87b32439-270d-41ee-9840-ba386bbc3a22,11/20/2025,Nigeria,72cb95b3-02c3-4373-a02d-0758e893a914,At,Beauty,265.9400024,1,216.8899994,3.029999971,Mobile Payment,Senior,Male,Abuja,Timothy Garcia,262.91,46.02
87cdce07-122e-40a6-8697-d8c35539b603,8/9/2025,UK,ec919e8a-3882-4224-85ab-e17b6a24c93b,Part,Home & Kitchen,52.83000183,8,43.45000076,7.230000019,Credit Card,Young,Male,Birmingham,Eric Maldonado,415.41,67.81
87f781a0-9ce2-48f6-9ac3-fef6e7097a6c,4/16/2025,Canada,2f2148c0-9bd2-4486-bd12-134ab5157810,Agree,Toys,90.66000366,10,71.23000336,13.88000011,Credit Card,Adult,Other,Toronto,Nicole Williamson,892.72,180.42
881acc39-4ad3-42d6-94c2-3ca2a8aec93c,5/6/2025,Nigeria,7ee74e8f-63ea-49a7-a831-4baa00ab9930,Right,Sports,259.269989,8,226.4400024,8.5,Mobile Payment,Senior,Male,Abuja,Austin Hunter,2065.66,254.14
884176a3-f49c-4515-b0ce-098cc521d2de,6/4/2025,China,11b4f0bc-50cd-4334-8ecf-63168c1e121b,House,Toys,258.4299927,7,177.7799988,28.29000092,Cash,Young,Female,Shanghai,Deborah Burton,1780.72,536.26
8843de1b-f971-40e0-a38b-8ae5d82f3ab4,3/12/2025,Nigeria,bc07acad-9eac-46d8-b937-4e65d1b4258e,Recognize,Home & Kitchen,147.8300018,5,109.9199982,1.169999957,Mobile Payment,Adult,Other,Port Harcourt,Amy Roberts,737.98,188.38
884ad228-5e46-46c1-a142-99a23bfd84a1,1/13/2025,UK,f6694e5c-b82d-4fb0-b45d-eeffad229bd1,Level,Clothing,423.9400024,4,355.5,39.49000168,Mobile Payment,Young,Other,Manchester,Brittany Goodman,1656.27,234.27
885b9f62-a3a8-4abd-af6b-ce6840473910,7/26/2025,Canada,76c0940b-1ba4-4f00-ab5f-e764d883646b,Raise,Sports,289.5,1,189.9199982,46.31999969,Cash,Adult,Male,Vancouver,Melissa Vargas,243.18,53.26
885c6b7f-edf2-4a55-afb2-0d3508aca70d,10/30/2025,UK,7f127a8a-27cc-4457-9fcd-4f2a3e207ba0,Best,Sports,337.2200012,6,292.3099976,36.93999863,Mobile Payment,Senior,Other,London,Brian Wood,1986.38,232.52
885ed4a3-d674-41d2-a5bb-2b26150f81e3,7/16/2025,Canada,990ea19e-5024-4a90-8851-629ab3be41fb,This,Home & Kitchen,74.38999939,10,63.50999832,8.460000038,Cash,Adult,Male,Toronto,Richard Fletcher,735.44,100.34
887c6168-a1df-4c9f-b19c-7d445ad13266,4/4/2025,UK,55dea25a-75f1-497d-9053-cefc7da02746,Newspaper,Toys,233.4799957,10,172.8999939,38.00999832,Credit Card,Senior,Other,London,Julie Montgomery,2296.79,567.79
888f77de-c7fb-4c84-8148-92cfb438b860,12/22/2025,UK,d25ebce2-e0fc-418a-8206-9b253ac6edab,Production,Sports,380.3200073,3,270.2099915,74.30000305,Cash,Adult,Other,Manchester,Linda Chavez,1066.66,256.03
88a609f1-75f7-4e60-bd5f-e01ceeedf91a,8/9/2025,India,17526fe7-8283-4636-917b-f52076d278b9,Site,Sports,356.6600037,10,247.5,35.66999817,Cash,Senior,Other,Delhi,Kathleen Powell,3530.93,1055.93
88b1b7e7-bd41-433d-a8f5-30ca6f60cd4e,11/10/2025,Nigeria,58ebb2ac-6819-4326-8699-b7f88006e37b,Husband,Electronics,242.9199982,6,168.3999939,18.63999939,Mobile Payment,Adult,Other,Port Harcourt,Marcia Cherry,1438.88,428.48
88b94ab8-5e13-46e9-81e2-42d3c05e4111,10/30/2025,UK,338fe81d-3f3d-48c6-af0f-8959ca51703f,Talk,Electronics,340.8200073,5,208.1600037,32.90000153,Mobile Payment,Adult,Other,Manchester,Nathan Taylor,1671.2,630.4
88e18844-096f-4138-96b4-9f67e63f3ba7,11/10/2025,Canada,1bea1c26-cf5d-468c-a6b2-796e47a9389d,Sit,Home & Kitchen,331.8299866,8,265.3999939,48.04000092,Mobile Payment,Adult,Other,Vancouver,Nicholas Rodriguez,2606.6,483.4
88f30cb9-8943-4547-bd1e-f828e1990e0d,9/8/2025,Canada,a5c5d5af-1ff2-4a91-a1e6-132cdb708b0e,Arrive,Beauty,66.05999756,1,56.22000122,8.260000229,Mobile Payment,Young,Other,Toronto,Wendy Lopez,57.8,1.58
88f4ae1b-ca53-491f-bed9-b66c2c895f32,12/22/2025,UK,267e18aa-4558-421e-b8d1-d25a06e119a6,I,Toys,79.83999634,8,52.27000046,4.519999981,Cash,Young,Other,Birmingham,Adrian Ramos,634.2,216.04
8903ea63-4589-4bd7-b101-feb48e3d2cca,12/2/2025,Canada,0cd1d63e-0799-48fd-a545-c1c027716c0c,Between,Clothing,388.3099976,4,294.1300049,13.77999973,Credit Card,Senior,Female,Toronto,Debra Stewart,1539.46,362.94
89070569-b396-4c6a-a30e-f47861444cec,5/5/2025,US,42ca9e61-a238-49d0-8960-d6704f201422,Interest,Clothing,15.63000011,3,11.61999989,1.25999999,Credit Card,Adult,Male,Los Angeles,Ronald Lopez,45.63,10.77
890cb596-016f-4c34-9381-a506d4f95969,2/20/2025,UK,a7b58cc6-f9bc-4cf8-b105-c0cbc0006be8,Article,Toys,28.90999985,5,22.04999924,4.409999847,Cash,Adult,Male,Manchester,Crystal Gonzales,140.14,29.89
891fa85c-6442-49ea-844d-04083b7d5532,4/24/2025,India,95eba33c-e890-4edc-8a50-e563ba3de660,Allow,Clothing,192.3500061,7,139.0299988,5.369999886,Cash,Senior,Other,Delhi,Henry Turner,1341.08,367.87
892d5263-5ae0-455f-b337-90cc2134236c,6/6/2025,Canada,2510d4ad-07db-41c4-8a63-88afab47fe3b,Finally,Beauty,24.70999908,3,18.70999908,1.710000038,Credit Card,Senior,Female,Vancouver,Michelle Graves,72.42,16.29
892d9a8c-512b-4803-b73b-d6c0efb6b66f,12/4/2025,India,22e8f1a4-5722-402b-8901-dfef425d677f,Both,Beauty,68.41999817,4,61.29000092,11.30000019,Credit Card,Adult,Male,Bangalore,Timothy Stevens,262.38,17.22
897e6508-6adf-4de8-bf10-a3a9f05df70c,1/19/2025,India,8076608b-8cc5-49ec-a374-1c4e3f669390,He,Toys,239.9100037,3,208.7100067,1.019999981,Credit Card,Young,Male,Delhi,Thomas Delacruz,718.71,92.58
89df9bcb-bbfa-42f5-9e9e-d3ded49bb87a,9/7/2025,India,8161699d-519c-4317-8126-6320556caf83,Top,Toys,437.8999939,7,366.2099915,77.18000031,Cash,Adult,Other,Bangalore,Phyllis Carter,2988.12,424.65
89ffe839-2336-47ae-9fe3-55c3a5eed2ba,7/26/2025,India,84474e07-febe-47e6-88bd-d7a69a63fc29,Bag,Electronics,143.0800018,1,95.86000061,25.01000023,Credit Card,Senior,Male,Delhi,Joshua Garcia,118.07,22.21
8a13f59f-c9f8-48bb-93ab-9e85b42b2d16,1/14/2025,Nigeria,78b3b7b0-a23f-4e1c-b252-e5fd6171333f,Let,Sports,222.6799927,3,192.6900024,28.18000031,Cash,Adult,Other,Port Harcourt,Carolyn Nixon,639.86,61.79
8a332dc1-6f7e-4e57-8e72-e07754baca14,9/29/2025,Canada,621c1662-6a54-4a2e-bd49-43905c6b3af8,Since,Clothing,275.4500122,8,216.8500061,40.84999847,Cash,Young,Male,Toronto,Jennifer Martin,2162.75,427.95
8a86898a-0fe6-47b1-91de-cf0274fffe34,3/3/2025,Nigeria,806e43e1-be15-4813-a532-e27cbfba314a,Idea,Sports,111.3700027,7,72.20999908,5.690000057,Credit Card,Senior,Female,Abuja,Joyce Powell,773.9,268.43
